fraksiya,t,vx,vy,vz,x,y,z
PM10,65.550000,5.000000,0.000000,-0.006011,327.7470,0.0000,19.6060
PM10,65.625000,5.000000,0.000000,-0.006011,328.1220,0.0000,19.6055
PM10,65.700000,5.000000,0.000000,-0.006011,328.4970,0.0000,19.6051
PM10,65.775000,5.000000,0.000000,-0.006011,328.8720,0.0000,19.6046
PM10,65.850000,5.000000,0.000000,-0.006011,329.2470,0.0000,19.6042
PM10,65.925000,5.000000,0.000000,-0.006011,329.6220,0.0000,19.6037
PM10,66.000000,5.000000,0.000000,-0.006011,329.9970,0.0000,19.6033
PM10,66.075000,5.000000,0.000000,-0.006011,330.3720,0.0000,19.6028
PM10,66.150000,5.000000,0.000000,-0.006011,330.7470,0.0000,19.6024
PM10,66.225000,5.000000,0.000000,-0.006011,331.1220,0.0000,19.6019
PM10,66.300000,5.000000,0.000000,-0.006011,331.4970,0.0000,19.6015
PM10,66.375000,5.000000,0.000000,-0.006011,331.8720,0.0000,19.6010
PM10,66.450000,5.000000,0.000000,-0.006011,332.2470,0.0000,19.6006
PM10,66.525000,5.000000,0.000000,-0.006011,332.6220,0.0000,19.6001
PM10,66.600000,5.000000,0.000000,-0.006011,332.9970,0.0000,19.5997
PM10,66.675000,5.000000,0.000000,-0.006011,333.3720,0.0000,19.5992
PM10,66.750000,5.000000,0.000000,-0.006011,333.7470,0.0000,19.5988
PM10,66.825000,5.000000,0.000000,-0.006011,334.1220,0.0000,19.5983
PM10,66.900000,5.000000,0.000000,-0.006011,334.4970,0.0000,19.5979
PM10,66.975000,5.000000,0.000000,-0.006011,334.8720,0.0000,19.5974
PM10,67.050000,5.000000,0.000000,-0.006011,335.2470,0.0000,19.5970
PM10,67.125000,5.000000,0.000000,-0.006011,335.6220,0.0000,19.5965
PM10,67.200000,5.000000,0.000000,-0.006011,335.9970,0.0000,19.5961
PM10,67.275000,5.000000,0.000000,-0.006011,336.3720,0.0000,19.5956
PM10,67.350000,5.000000,0.000000,-0.006011,336.7470,0.0000,19.5952
PM10,67.425000,5.000000,0.000000,-0.006011,337.1220,0.0000,19.5947
PM10,67.500000,5.000000,0.000000,-0.006011,337.4970,0.0000,19.5943
PM10,67.575000,5.000000,0.000000,-0.006011,337.8720,0.0000,19.5938
PM10,67.650000,5.000000,0.000000,-0.006011,338.2470,0.0000,19.5934
PM10,67.725000,5.000000,0.000000,-0.006011,338.6220,0.0000,19.5929
PM10,67.800000,5.000000,0.000000,-0.006011,338.9970,0.0000,19.5925
PM10,67.875000,5.000000,0.000000,-0.006011,339.3720,0.0000,19.5920
PM10,67.950000,5.000000,0.000000,-0.006011,339.7470,0.0000,19.5916
PM10,68.025000,5.000000,0.000000,-0.006011,340.1220,0.0000,19.5911
PM10,68.100000,5.000000,0.000000,-0.006011,340.4970,0.0000,19.5906
PM10,68.175000,5.000000,0.000000,-0.006011,340.8720,0.0000,19.5902
PM10,68.250000,5.000000,0.000000,-0.006011,341.2470,0.0000,19.5897
PM10,68.325000,5.000000,0.000000,-0.006011,341.6220,0.0000,19.5893
PM10,68.400000,5.000000,0.000000,-0.006011,341.9970,0.0000,19.5888
PM10,68.475000,5.000000,0.000000,-0.006011,342.3720,0.0000,19.5884
PM10,68.550000,5.000000,0.000000,-0.006011,342.7470,0.0000,19.5879
PM10,68.625000,5.000000,0.000000,-0.006011,343.1220,0.0000,19.5875
PM10,68.700000,5.000000,0.000000,-0.006011,343.4970,0.0000,19.5870
PM10,68.775000,5.000000,0.000000,-0.006011,343.8720,0.0000,19.5866
PM10,68.850000,5.000000,0.000000,-0.006011,344.2470,0.0000,19.5861
PM10,68.925000,5.000000,0.000000,-0.006011,344.6220,0.0000,19.5857
PM10,69.000000,5.000000,0.000000,-0.006011,344.9970,0.0000,19.5852
PM10,69.075000,5.000000,0.000000,-0.006011,345.3720,0.0000,19.5848
PM10,69.150000,5.000000,0.000000,-0.006011,345.7470,0.0000,19.5843
PM10,69.225000,5.000000,0.000000,-0.006011,346.1220,0.0000,19.5839
PM10,69.300000,5.000000,0.000000,-0.006011,346.4970,0.0000,19.5834
PM10,69.375000,5.000000,0.000000,-0.006011,346.8720,0.0000,19.5830
PM10,69.450000,5.000000,0.000000,-0.006011,347.2470,0.0000,19.5825
PM10,69.525000,5.000000,0.000000,-0.006011,347.6220,0.0000,19.5821
PM10,69.600000,5.000000,0.000000,-0.006011,347.9970,0.0000,19.5816
PM10,69.675000,5.000000,0.000000,-0.006011,348.3720,0.0000,19.5812
PM10,69.750000,5.000000,0.000000,-0.006011,348.7470,0.0000,19.5807
PM10,69.825000,5.000000,0.000000,-0.006011,349.1220,0.0000,19.5803
PM10,69.900000,5.000000,0.000000,-0.006011,349.4970,0.0000,19.5798
PM10,69.975000,5.000000,0.000000,-0.006011,349.8720,0.0000,19.5794
PM10,70.050000,5.000000,0.000000,-0.006011,350.2470,0.0000,19.5789
PM10,70.125000,5.000000,0.000000,-0.006011,350.6220,0.0000,19.5785
PM10,70.200000,5.000000,0.000000,-0.006011,350.9970,0.0000,19.5780
PM10,70.275000,5.000000,0.000000,-0.006011,351.3720,0.0000,19.5776
PM10,70.350000,5.000000,0.000000,-0.006011,351.7470,0.0000,19.5771
PM10,70.425000,5.000000,0.000000,-0.006011,352.1220,0.0000,19.5767
PM10,70.500000,5.000000,0.000000,-0.006011,352.4970,0.0000,19.5762
PM10,70.575000,5.000000,0.000000,-0.006011,352.8720,0.0000,19.5758
PM10,70.650000,5.000000,0.000000,-0.006011,353.2470,0.0000,19.5753
PM10,70.725000,5.000000,0.000000,-0.006011,353.6220,0.0000,19.5749
PM10,70.800000,5.000000,0.000000,-0.006011,353.9970,0.0000,19.5744
PM10,70.875000,5.000000,0.000000,-0.006011,354.3720,0.0000,19.5740
PM10,70.950000,5.000000,0.000000,-0.006011,354.7470,0.0000,19.5735
PM10,71.025000,5.000000,0.000000,-0.006011,355.1220,0.0000,19.5731
PM10,71.100000,5.000000,0.000000,-0.006011,355.4970,0.0000,19.5726
PM10,71.175000,5.000000,0.000000,-0.006011,355.8720,0.0000,19.5722
PM10,71.250000,5.000000,0.000000,-0.006011,356.2470,0.0000,19.5717
PM10,71.325000,5.000000,0.000000,-0.006011,356.6220,0.0000,19.5713
PM10,71.400000,5.000000,0.000000,-0.006011,356.9970,0.0000,19.5708
PM10,71.475000,5.000000,0.000000,-0.006011,357.3720,0.0000,19.5704
PM10,71.550000,5.000000,0.000000,-0.006011,357.7470,0.0000,19.5699
PM10,71.625000,5.000000,0.000000,-0.006011,358.1220,0.0000,19.5695
PM10,71.700000,5.000000,0.000000,-0.006011,358.4970,0.0000,19.5690
PM10,71.775000,5.000000,0.000000,-0.006011,358.8720,0.0000,19.5686
PM10,71.850000,5.000000,0.000000,-0.006011,359.2470,0.0000,19.5681
PM10,71.925000,5.000000,0.000000,-0.006011,359.6220,0.0000,19.5677
PM10,72.000000,5.000000,0.000000,-0.006011,359.9970,0.0000,19.5672
PM10,72.075000,5.000000,0.000000,-0.006011,360.3720,0.0000,19.5668
PM10,72.150000,5.000000,0.000000,-0.006011,360.7470,0.0000,19.5663
PM10,72.225000,5.000000,0.000000,-0.006011,361.1220,0.0000,19.5659
PM10,72.300000,5.000000,0.000000,-0.006011,361.4970,0.0000,19.5654
PM10,72.375000,5.000000,0.000000,-0.006011,361.8720,0.0000,19.5650
PM10,72.450000,5.000000,0.000000,-0.006011,362.2470,0.0000,19.5645
PM10,72.525000,5.000000,0.000000,-0.006011,362.6220,0.0000,19.5641
PM10,72.600000,5.000000,0.000000,-0.006011,362.9970,0.0000,19.5636
PM10,72.675000,5.000000,0.000000,-0.006011,363.3720,0.0000,19.5631
PM10,72.750000,5.000000,0.000000,-0.006011,363.7470,0.0000,19.5627
PM10,72.825000,5.000000,0.000000,-0.006011,364.1220,0.0000,19.5622
PM10,72.900000,5.000000,0.000000,-0.006011,364.4970,0.0000,19.5618
PM10,72.975000,5.000000,0.000000,-0.006011,364.8720,0.0000,19.5613
PM10,73.050000,5.000000,0.000000,-0.006011,365.2470,0.0000,19.5609
PM10,73.125000,5.000000,0.000000,-0.006011,365.6220,0.0000,19.5604
PM10,73.200000,5.000000,0.000000,-0.006011,365.9970,0.0000,19.5600
PM10,73.275000,5.000000,0.000000,-0.006011,366.3720,0.0000,19.5595
PM10,73.350000,5.000000,0.000000,-0.006011,366.7470,0.0000,19.5591
PM10,73.425000,5.000000,0.000000,-0.006011,367.1220,0.0000,19.5586
PM10,73.500000,5.000000,0.000000,-0.006011,367.4970,0.0000,19.5582
PM10,73.575000,5.000000,0.000000,-0.006011,367.8720,0.0000,19.5577
PM10,73.650000,5.000000,0.000000,-0.006011,368.2470,0.0000,19.5573
PM10,73.725000,5.000000,0.000000,-0.006011,368.6220,0.0000,19.5568
PM10,73.800000,5.000000,0.000000,-0.006011,368.9970,0.0000,19.5564
PM10,73.875000,5.000000,0.000000,-0.006011,369.3720,0.0000,19.5559
PM10,73.950000,5.000000,0.000000,-0.006011,369.7470,0.0000,19.5555
PM10,74.025000,5.000000,0.000000,-0.006011,370.1220,0.0000,19.5550
PM10,74.100000,5.000000,0.000000,-0.006011,370.4970,0.0000,19.5546
PM10,74.175000,5.000000,0.000000,-0.006011,370.8720,0.0000,19.5541
PM10,74.250000,5.000000,0.000000,-0.006011,371.2470,0.0000,19.5537
PM10,74.325000,5.000000,0.000000,-0.006011,371.6220,0.0000,19.5532
PM10,74.400000,5.000000,0.000000,-0.006011,371.9970,0.0000,19.5528
PM10,74.475000,5.000000,0.000000,-0.006011,372.3720,0.0000,19.5523
PM10,74.550000,5.000000,0.000000,-0.006011,372.7470,0.0000,19.5519
PM10,74.625000,5.000000,0.000000,-0.006011,373.1220,0.0000,19.5514
PM10,74.700000,5.000000,0.000000,-0.006011,373.4970,0.0000,19.5510
PM10,74.775000,5.000000,0.000000,-0.006011,373.8720,0.0000,19.5505
PM10,74.850000,5.000000,0.000000,-0.006011,374.2470,0.0000,19.5501
PM10,74.925000,5.000000,0.000000,-0.006011,374.6220,0.0000,19.5496
PM10,75.000000,5.000000,0.000000,-0.006011,374.9970,0.0000,19.5492
PM10,75.075000,5.000000,0.000000,-0.006011,375.3720,0.0000,19.5487
PM10,75.150000,5.000000,0.000000,-0.006011,375.7470,0.0000,19.5483
PM10,75.225000,5.000000,0.000000,-0.006011,376.1220,0.0000,19.5478
PM10,75.300000,5.000000,0.000000,-0.006011,376.4970,0.0000,19.5474
PM10,75.375000,5.000000,0.000000,-0.006011,376.8720,0.0000,19.5469
PM10,75.450000,5.000000,0.000000,-0.006011,377.2470,0.0000,19.5465
PM10,75.525000,5.000000,0.000000,-0.006011,377.6220,0.0000,19.5460
PM10,75.600000,5.000000,0.000000,-0.006011,377.9970,0.0000,19.5456
PM10,75.675000,5.000000,0.000000,-0.006011,378.3720,0.0000,19.5451
PM10,75.750000,5.000000,0.000000,-0.006011,378.7470,0.0000,19.5447
PM10,75.825000,5.000000,0.000000,-0.006011,379.1220,0.0000,19.5442
PM10,75.900000,5.000000,0.000000,-0.006011,379.4970,0.0000,19.5438
PM10,75.975000,5.000000,0.000000,-0.006011,379.8720,0.0000,19.5433
PM10,76.050000,5.000000,0.000000,-0.006011,380.2470,0.0000,19.5429
PM10,76.125000,5.000000,0.000000,-0.006011,380.6220,0.0000,19.5424
PM10,76.200000,5.000000,0.000000,-0.006011,380.9970,0.0000,19.5420
PM10,76.275000,5.000000,0.000000,-0.006011,381.3720,0.0000,19.5415
PM10,76.350000,5.000000,0.000000,-0.006011,381.7470,0.0000,19.5411
PM10,76.425000,5.000000,0.000000,-0.006011,382.1220,0.0000,19.5406
PM10,76.500000,5.000000,0.000000,-0.006011,382.4970,0.0000,19.5402
PM10,76.575000,5.000000,0.000000,-0.006011,382.8720,0.0000,19.5397
PM10,76.650000,5.000000,0.000000,-0.006011,383.2470,0.0000,19.5393
PM10,76.725000,5.000000,0.000000,-0.006011,383.6220,0.0000,19.5388
PM10,76.800000,5.000000,0.000000,-0.006011,383.9970,0.0000,19.5384
PM10,76.875000,5.000000,0.000000,-0.006011,384.3720,0.0000,19.5379
PM10,76.950000,5.000000,0.000000,-0.006011,384.7470,0.0000,19.5375
PM10,77.025000,5.000000,0.000000,-0.006011,385.1220,0.0000,19.5370
PM10,77.100000,5.000000,0.000000,-0.006011,385.4970,0.0000,19.5366
PM10,77.175000,5.000000,0.000000,-0.006011,385.8720,0.0000,19.5361
PM10,77.250000,5.000000,0.000000,-0.006011,386.2470,0.0000,19.5356
PM10,77.325000,5.000000,0.000000,-0.006011,386.6220,0.0000,19.5352
PM10,77.400000,5.000000,0.000000,-0.006011,386.9970,0.0000,19.5347
PM10,77.475000,5.000000,0.000000,-0.006011,387.3720,0.0000,19.5343
PM10,77.550000,5.000000,0.000000,-0.006011,387.7470,0.0000,19.5338
PM10,77.625000,5.000000,0.000000,-0.006011,388.1220,0.0000,19.5334
PM10,77.700000,5.000000,0.000000,-0.006011,388.4970,0.0000,19.5329
PM10,77.775000,5.000000,0.000000,-0.006011,388.8720,0.0000,19.5325
PM10,77.850000,5.000000,0.000000,-0.006011,389.2470,0.0000,19.5320
PM10,77.925000,5.000000,0.000000,-0.006011,389.6220,0.0000,19.5316
PM10,78.000000,5.000000,0.000000,-0.006011,389.9970,0.0000,19.5311
PM10,78.075000,5.000000,0.000000,-0.006011,390.3720,0.0000,19.5307
PM10,78.150000,5.000000,0.000000,-0.006011,390.7470,0.0000,19.5302
PM10,78.225000,5.000000,0.000000,-0.006011,391.1220,0.0000,19.5298
PM10,78.300000,5.000000,0.000000,-0.006011,391.4970,0.0000,19.5293
PM10,78.375000,5.000000,0.000000,-0.006011,391.8720,0.0000,19.5289
PM10,78.450000,5.000000,0.000000,-0.006011,392.2470,0.0000,19.5284
PM10,78.525000,5.000000,0.000000,-0.006011,392.6220,0.0000,19.5280
PM10,78.600000,5.000000,0.000000,-0.006011,392.9970,0.0000,19.5275
PM10,78.675000,5.000000,0.000000,-0.006011,393.3720,0.0000,19.5271
PM10,78.750000,5.000000,0.000000,-0.006011,393.7470,0.0000,19.5266
PM10,78.825000,5.000000,0.000000,-0.006011,394.1220,0.0000,19.5262
PM10,78.900000,5.000000,0.000000,-0.006011,394.4970,0.0000,19.5257
PM10,78.975000,5.000000,0.000000,-0.006011,394.8720,0.0000,19.5253
PM10,79.050000,5.000000,0.000000,-0.006011,395.2470,0.0000,19.5248
PM10,79.125000,5.000000,0.000000,-0.006011,395.6220,0.0000,19.5244
PM10,79.200000,5.000000,0.000000,-0.006011,395.9970,0.0000,19.5239
PM10,79.275000,5.000000,0.000000,-0.006011,396.3720,0.0000,19.5235
PM10,79.350000,5.000000,0.000000,-0.006011,396.7470,0.0000,19.5230
PM10,79.425000,5.000000,0.000000,-0.006011,397.1220,0.0000,19.5226
PM10,79.500000,5.000000,0.000000,-0.006011,397.4970,0.0000,19.5221
PM10,79.575000,5.000000,0.000000,-0.006011,397.8720,0.0000,19.5217
PM10,79.650000,5.000000,0.000000,-0.006011,398.2470,0.0000,19.5212
PM10,79.725000,5.000000,0.000000,-0.006011,398.6220,0.0000,19.5208
PM10,79.800000,5.000000,0.000000,-0.006011,398.9970,0.0000,19.5203
PM10,79.875000,5.000000,0.000000,-0.006011,399.3720,0.0000,19.5199
PM10,79.950000,5.000000,0.000000,-0.006011,399.7470,0.0000,19.5194
PM10,80.025000,5.000000,0.000000,-0.006011,400.1220,0.0000,19.5190
PM10,80.100000,5.000000,0.000000,-0.006011,400.4970,0.0000,19.5185
PM10,80.175000,5.000000,0.000000,-0.006011,400.8720,0.0000,19.5181
PM10,80.250000,5.000000,0.000000,-0.006011,401.2470,0.0000,19.5176
PM10,80.325000,5.000000,0.000000,-0.006011,401.6220,0.0000,19.5172
PM10,80.400000,5.000000,0.000000,-0.006011,401.9970,0.0000,19.5167
PM10,80.475000,5.000000,0.000000,-0.006011,402.3720,0.0000,19.5163
PM10,80.550000,5.000000,0.000000,-0.006011,402.7470,0.0000,19.5158
PM10,80.625000,5.000000,0.000000,-0.006011,403.1220,0.0000,19.5154
PM10,80.700000,5.000000,0.000000,-0.006011,403.4970,0.0000,19.5149
PM10,80.775000,5.000000,0.000000,-0.006011,403.8720,0.0000,19.5145
PM10,80.850000,5.000000,0.000000,-0.006011,404.2470,0.0000,19.5140
PM10,80.925000,5.000000,0.000000,-0.006011,404.6220,0.0000,19.5136
PM10,81.000000,5.000000,0.000000,-0.006011,404.9970,0.0000,19.5131
PM10,81.075000,5.000000,0.000000,-0.006011,405.3720,0.0000,19.5127
PM10,81.150000,5.000000,0.000000,-0.006011,405.7470,0.0000,19.5122
PM10,81.225000,5.000000,0.000000,-0.006011,406.1220,0.0000,19.5118
PM10,81.300000,5.000000,0.000000,-0.006011,406.4970,0.0000,19.5113
PM10,81.375000,5.000000,0.000000,-0.006011,406.8720,0.0000,19.5109
PM10,81.450000,5.000000,0.000000,-0.006011,407.2470,0.0000,19.5104
PM10,81.525000,5.000000,0.000000,-0.006011,407.6220,0.0000,19.5100
PM10,81.600000,5.000000,0.000000,-0.006011,407.9970,0.0000,19.5095
PM10,81.675000,5.000000,0.000000,-0.006011,408.3720,0.0000,19.5090
PM10,81.750000,5.000000,0.000000,-0.006011,408.7470,0.0000,19.5086
PM10,81.825000,5.000000,0.000000,-0.006011,409.1220,0.0000,19.5081
PM10,81.900000,5.000000,0.000000,-0.006011,409.4970,0.0000,19.5077
PM10,81.975000,5.000000,0.000000,-0.006011,409.8720,0.0000,19.5072
PM10,82.050000,5.000000,0.000000,-0.006011,410.2470,0.0000,19.5068
PM10,82.125000,5.000000,0.000000,-0.006011,410.6220,0.0000,19.5063
PM10,82.200000,5.000000,0.000000,-0.006011,410.9970,0.0000,19.5059
PM10,82.275000,5.000000,0.000000,-0.006011,411.3720,0.0000,19.5054
PM10,82.350000,5.000000,0.000000,-0.006011,411.7470,0.0000,19.5050
PM10,82.425000,5.000000,0.000000,-0.006011,412.1220,0.0000,19.5045
PM10,82.500000,5.000000,0.000000,-0.006011,412.4970,0.0000,19.5041
PM10,82.575000,5.000000,0.000000,-0.006011,412.8720,0.0000,19.5036
PM10,82.650000,5.000000,0.000000,-0.006011,413.2470,0.0000,19.5032
PM10,82.725000,5.000000,0.000000,-0.006011,413.6220,0.0000,19.5027
PM10,82.800000,5.000000,0.000000,-0.006011,413.9970,0.0000,19.5023
PM10,82.875000,5.000000,0.000000,-0.006011,414.3720,0.0000,19.5018
PM10,82.950000,5.000000,0.000000,-0.006011,414.7470,0.0000,19.5014
PM10,83.025000,5.000000,0.000000,-0.006011,415.1220,0.0000,19.5009
PM10,83.100000,5.000000,0.000000,-0.006011,415.4970,0.0000,19.5005
PM10,83.175000,5.000000,0.000000,-0.006011,415.8720,0.0000,19.5000
PM10,83.250000,5.000000,0.000000,-0.006011,416.2470,0.0000,19.4996
PM10,83.325000,5.000000,0.000000,-0.006011,416.6220,0.0000,19.4991
PM10,83.400000,5.000000,0.000000,-0.006011,416.9970,0.0000,19.4987
PM10,83.475000,5.000000,0.000000,-0.006011,417.3720,0.0000,19.4982
PM10,83.550000,5.000000,0.000000,-0.006011,417.7470,0.0000,19.4978
PM10,83.625000,5.000000,0.000000,-0.006011,418.1220,0.0000,19.4973
PM10,83.700000,5.000000,0.000000,-0.006011,418.4970,0.0000,19.4969
PM10,83.775000,5.000000,0.000000,-0.006011,418.8720,0.0000,19.4964
PM10,83.850000,5.000000,0.000000,-0.006011,419.2470,0.0000,19.4960
PM10,83.925000,5.000000,0.000000,-0.006011,419.6220,0.0000,19.4955
PM10,84.000000,5.000000,0.000000,-0.006011,419.9970,0.0000,19.4951
PM10,84.075000,5.000000,0.000000,-0.006011,420.3720,0.0000,19.4946
PM10,84.150000,5.000000,0.000000,-0.006011,420.7470,0.0000,19.4942
PM10,84.225000,5.000000,0.000000,-0.006011,421.1220,0.0000,19.4937
PM10,84.300000,5.000000,0.000000,-0.006011,421.4970,0.0000,19.4933
PM10,84.375000,5.000000,0.000000,-0.006011,421.8720,0.0000,19.4928
PM10,84.450000,5.000000,0.000000,-0.006011,422.2470,0.0000,19.4924
PM10,84.525000,5.000000,0.000000,-0.006011,422.6220,0.0000,19.4919
PM10,84.600000,5.000000,0.000000,-0.006011,422.9970,0.0000,19.4915
PM10,84.675000,5.000000,0.000000,-0.006011,423.3720,0.0000,19.4910
PM10,84.750000,5.000000,0.000000,-0.006011,423.7470,0.0000,19.4906
PM10,84.825000,5.000000,0.000000,-0.006011,424.1220,0.0000,19.4901
PM10,84.900000,5.000000,0.000000,-0.006011,424.4970,0.0000,19.4897
PM10,84.975000,5.000000,0.000000,-0.006011,424.8720,0.0000,19.4892
PM10,85.050000,5.000000,0.000000,-0.006011,425.2470,0.0000,19.4888
PM10,85.125000,5.000000,0.000000,-0.006011,425.6220,0.0000,19.4883
PM10,85.200000,5.000000,0.000000,-0.006011,425.9970,0.0000,19.4879
PM10,85.275000,5.000000,0.000000,-0.006011,426.3720,0.0000,19.4874
PM10,85.350000,5.000000,0.000000,-0.006011,426.7470,0.0000,19.4870
PM10,85.425000,5.000000,0.000000,-0.006011,427.1220,0.0000,19.4865
PM10,85.500000,5.000000,0.000000,-0.006011,427.4970,0.0000,19.4861
PM10,85.575000,5.000000,0.000000,-0.006011,427.8720,0.0000,19.4856
PM10,85.650000,5.000000,0.000000,-0.006011,428.2470,0.0000,19.4852
PM10,85.725000,5.000000,0.000000,-0.006011,428.6220,0.0000,19.4847
PM10,85.800000,5.000000,0.000000,-0.006011,428.9970,0.0000,19.4843
PM10,85.875000,5.000000,0.000000,-0.006011,429.3720,0.0000,19.4838
PM10,85.950000,5.000000,0.000000,-0.006011,429.7470,0.0000,19.4834
PM10,86.025000,5.000000,0.000000,-0.006011,430.1220,0.0000,19.4829
PM10,86.100000,5.000000,0.000000,-0.006011,430.4970,0.0000,19.4825
PM10,86.175000,5.000000,0.000000,-0.006011,430.8720,0.0000,19.4820
PM10,86.250000,5.000000,0.000000,-0.006011,431.2470,0.0000,19.4815
PM10,86.325000,5.000000,0.000000,-0.006011,431.6220,0.0000,19.4811
PM10,86.400000,5.000000,0.000000,-0.006011,431.9970,0.0000,19.4806
PM10,86.475000,5.000000,0.000000,-0.006011,432.3720,0.0000,19.4802
PM10,86.550000,5.000000,0.000000,-0.006011,432.7470,0.0000,19.4797
PM10,86.625000,5.000000,0.000000,-0.006011,433.1220,0.0000,19.4793
PM10,86.700000,5.000000,0.000000,-0.006011,433.4970,0.0000,19.4788
PM10,86.775000,5.000000,0.000000,-0.006011,433.8720,0.0000,19.4784
PM10,86.850000,5.000000,0.000000,-0.006011,434.2470,0.0000,19.4779
PM10,86.925000,5.000000,0.000000,-0.006011,434.6220,0.0000,19.4775
PM10,87.000000,5.000000,0.000000,-0.006011,434.9970,0.0000,19.4770
PM10,87.075000,5.000000,0.000000,-0.006011,435.3720,0.0000,19.4766
PM10,87.150000,5.000000,0.000000,-0.006011,435.7470,0.0000,19.4761
PM10,87.225000,5.000000,0.000000,-0.006011,436.1220,0.0000,19.4757
PM10,87.300000,5.000000,0.000000,-0.006011,436.4970,0.0000,19.4752
PM10,87.375000,5.000000,0.000000,-0.006011,436.8720,0.0000,19.4748
PM10,87.450000,5.000000,0.000000,-0.006011,437.2470,0.0000,19.4743
PM10,87.525000,5.000000,0.000000,-0.006011,437.6220,0.0000,19.4739
PM10,87.600000,5.000000,0.000000,-0.006011,437.9970,0.0000,19.4734
PM10,87.675000,5.000000,0.000000,-0.006011,438.3720,0.0000,19.4730
PM10,87.750000,5.000000,0.000000,-0.006011,438.7470,0.0000,19.4725
PM10,87.825000,5.000000,0.000000,-0.006011,439.1220,0.0000,19.4721
PM10,87.900000,5.000000,0.000000,-0.006011,439.4970,0.0000,19.4716
PM10,87.975000,5.000000,0.000000,-0.006011,439.8720,0.0000,19.4712
PM10,88.050000,5.000000,0.000000,-0.006011,440.2470,0.0000,19.4707
PM10,88.125000,5.000000,0.000000,-0.006011,440.6220,0.0000,19.4703
PM10,88.200000,5.000000,0.000000,-0.006011,440.9970,0.0000,19.4698
PM10,88.275000,5.000000,0.000000,-0.006011,441.3720,0.0000,19.4694
PM10,88.350000,5.000000,0.000000,-0.006011,441.7470,0.0000,19.4689
PM10,88.425000,5.000000,0.000000,-0.006011,442.1220,0.0000,19.4685
PM10,88.500000,5.000000,0.000000,-0.006011,442.4970,0.0000,19.4680
PM10,88.575000,5.000000,0.000000,-0.006011,442.8720,0.0000,19.4676
PM10,88.650000,5.000000,0.000000,-0.006011,443.2470,0.0000,19.4671
PM10,88.725000,5.000000,0.000000,-0.006011,443.6220,0.0000,19.4667
PM10,88.800000,5.000000,0.000000,-0.006011,443.9970,0.0000,19.4662
PM10,88.875000,5.000000,0.000000,-0.006011,444.3720,0.0000,19.4658
PM10,88.950000,5.000000,0.000000,-0.006011,444.7470,0.0000,19.4653
PM10,89.025000,5.000000,0.000000,-0.006011,445.1220,0.0000,19.4649
PM10,89.100000,5.000000,0.000000,-0.006011,445.4970,0.0000,19.4644
PM10,89.175000,5.000000,0.000000,-0.006011,445.8720,0.0000,19.4640
PM10,89.250000,5.000000,0.000000,-0.006011,446.2470,0.0000,19.4635
PM10,89.325000,5.000000,0.000000,-0.006011,446.6220,0.0000,19.4631
PM10,89.400000,5.000000,0.000000,-0.006011,446.9970,0.0000,19.4626
PM10,89.475000,5.000000,0.000000,-0.006011,447.3720,0.0000,19.4622
PM10,89.550000,5.000000,0.000000,-0.006011,447.7470,0.0000,19.4617
PM10,89.625000,5.000000,0.000000,-0.006011,448.1220,0.0000,19.4613
PM10,89.700000,5.000000,0.000000,-0.006011,448.4970,0.0000,19.4608
PM10,89.775000,5.000000,0.000000,-0.006011,448.8720,0.0000,19.4604
PM10,89.850000,5.000000,0.000000,-0.006011,449.2470,0.0000,19.4599
PM10,89.925000,5.000000,0.000000,-0.006011,449.6220,0.0000,19.4595
PM10,90.000000,5.000000,0.000000,-0.006011,449.9970,0.0000,19.4590
PM10,90.075000,5.000000,0.000000,-0.006011,450.3720,0.0000,19.4586
PM10,90.150000,5.000000,0.000000,-0.006011,450.7470,0.0000,19.4581
PM10,90.225000,5.000000,0.000000,-0.006011,451.1220,0.0000,19.4577
PM10,90.300000,5.000000,0.000000,-0.006011,451.4970,0.0000,19.4572
PM10,90.375000,5.000000,0.000000,-0.006011,451.8720,0.0000,19.4568
PM10,90.450000,5.000000,0.000000,-0.006011,452.2470,0.0000,19.4563
PM10,90.525000,5.000000,0.000000,-0.006011,452.6220,0.0000,19.4559
PM10,90.600000,5.000000,0.000000,-0.006011,452.9970,0.0000,19.4554
PM10,90.675000,5.000000,0.000000,-0.006011,453.3720,0.0000,19.4550
PM10,90.750000,5.000000,0.000000,-0.006011,453.7470,0.0000,19.4545
PM10,90.825000,5.000000,0.000000,-0.006011,454.1220,0.0000,19.4540
PM10,90.900000,5.000000,0.000000,-0.006011,454.4970,0.0000,19.4536
PM10,90.975000,5.000000,0.000000,-0.006011,454.8720,0.0000,19.4531
PM10,91.050000,5.000000,0.000000,-0.006011,455.2470,0.0000,19.4527
PM10,91.125000,5.000000,0.000000,-0.006011,455.6220,0.0000,19.4522
PM10,91.200000,5.000000,0.000000,-0.006011,455.9970,0.0000,19.4518
PM10,91.275000,5.000000,0.000000,-0.006011,456.3720,0.0000,19.4513
PM10,91.350000,5.000000,0.000000,-0.006011,456.7470,0.0000,19.4509
PM10,91.425000,5.000000,0.000000,-0.006011,457.1220,0.0000,19.4504
PM10,91.500000,5.000000,0.000000,-0.006011,457.4970,0.0000,19.4500
PM10,91.575000,5.000000,0.000000,-0.006011,457.8720,0.0000,19.4495
PM10,91.650000,5.000000,0.000000,-0.006011,458.2470,0.0000,19.4491
